,nb_jours_abonne,durée_appel_jour(minutes),nb_appel_jour,cout_appel_jour,durée_appel_soirée(minutes),nb_appel_soirée,cout_appel_soirée,durée_appel_nuit(minutes),nb_appel_nuit,cout_appel_nuit,durée_appel_inter(minutes),nb_appel_inter,cout_appel_inter,active_msg_vocaux,nb_msg_vocaux,nb_reclamation,churn
4557,25.0,114.4,114.0,19.45,201.1,97.0,17.09,238.4,121.0,10.73,11.6,4.0,3.13, no,0,3.0, False.
4558,170.0,222.8,82.0,37.88,148.2,105.0,12.6,231.1,75.0,10.4,13.3,5.0,3.59, no,0,1.0, False.
4559,129.0,207.7,75.0,35.31,191.3,116.0,16.26,226.7,98.0,10.2,11.6,6.0,3.13, no,0,2.0, False.
4560,82.0,249.4,117.0,42.4,195.8,100.0,16.64,162.2,94.0,7.3,12.3,2.0,3.32, yes,23,1.0, False.
4561,132.0,157.9,84.0,26.84,163.9,109.0,13.93,215.4,87.0,9.69,11.5,3.0,3.11, yes,33,3.0, False.
4562,42.0,137.9,160.0,23.44,234.9,107.0,19.97,166.6,70.0,7.5,14.3,3.0,3.86, no,0,5.0, True.
4563,8.0,176.0,97.0,29.92,234.2,136.0,19.91,193.5,134.0,8.71,8.5,5.0,2.3, no,0,1.0, False.
4564,145.0,158.8,120.0,27.0,352.1,145.0,29.93,177.6,140.0,7.99,6.2,6.0,1.67, no,0,2.0, False.
4565,131.0,234.0,117.0,39.78,209.4,143.0,17.8,258.8,105.0,11.65,9.8,3.0,2.65, no,0,1.0, False.
4566,105.0,132.3,105.0,22.49,144.5,89.0,12.28,195.5,127.0,8.8,5.4,3.0,1.46, no,0,0.0, False.
4567,90.0,276.6,76.0,47.02,138.3,90.0,11.76,279.6,88.0,12.58,6.8,3.0,1.84, yes,32,3.0, False.
4568,124.0,108.2,92.0,18.39,214.3,83.0,18.22,185.5,155.0,8.35,13.2,11.0,3.56, no,0,4.0, True.
4569,82.0,156.0,94.0,26.52,295.6,118.0,25.13,196.9,84.0,8.86,14.3,3.0,3.86, no,0,0.0, False.
4570,76.0,208.5,124.0,35.45,173.0,117.0,14.71,221.1,95.0,9.95,9.8,3.0,2.65, no,0,0.0, False.
4571,98.0,243.4,88.0,41.38,147.1,155.0,12.5,156.4,80.0,7.04,9.7,4.0,2.62, no,0,2.0, False.
4572,80.0,275.4,89.0,46.82,186.7,66.0,15.87,201.3,87.0,9.06,9.4,2.0,2.54, no,0,0.0, True.
4573,57.0,198.1,89.0,33.68,214.2,105.0,18.21,109.5,106.0,4.93,7.0,3.0,1.89, no,0,1.0, False.
4574,137.0,109.8,112.0,18.67,223.5,88.0,19.0,247.5,96.0,11.14,17.8,2.0,4.81, no,0,1.0, False.
4575,87.0,120.5,99.0,20.49,210.0,81.0,17.85,224.7,141.0,10.11,8.6,2.0,2.32, no,0,2.0, False.
4576,131.0,256.6,96.0,43.62,225.2,113.0,19.14,190.2,91.0,8.56,11.1,3.0,3.0, no,0,1.0, True.
4577,158.0,200.0,98.0,34.0,205.4,106.0,17.46,323.7,96.0,14.57,8.9,2.0,2.4, no,0,0.0, True.
4578,116.0,85.8,88.0,14.59,115.8,112.0,9.84,195.9,91.0,8.82,11.0,2.0,2.97, no,0,1.0, False.
4579,136.0,174.0,96.0,29.58,217.2,126.0,18.46,220.3,97.0,9.91,11.4,3.0,3.08, yes,19,1.0, False.
4580,149.0,221.4,95.0,37.64,198.7,63.0,16.89,106.2,70.0,4.78,10.0,3.0,2.7, no,0,1.0, False.
4581,108.0,133.1,52.0,22.63,256.3,103.0,21.79,247.2,118.0,11.12,11.9,3.0,3.21, no,0,3.0, False.
4582,25.0,195.2,77.0,33.18,193.4,81.0,16.44,231.8,59.0,10.43,12.2,4.0,3.29, no,0,2.0, False.
4583,104.0,246.4,108.0,41.89,205.5,102.0,17.47,208.1,125.0,9.36,14.1,8.0,3.81, no,0,2.0, False.
4584,25.0,199.2,80.0,33.86,123.2,84.0,10.47,82.3,77.0,3.7,9.6,4.0,2.59, no,0,2.0, False.
4585,140.0,235.4,92.0,40.02,160.9,71.0,13.68,211.9,99.0,9.54,8.9,2.0,2.4, yes,24,3.0, False.
4586,46.0,170.9,73.0,29.05,184.7,77.0,15.7,130.8,94.0,5.89,6.1,7.0,1.65, yes,27,2.0, False.
4587,106.0,155.9,90.0,26.5,198.0,101.0,16.83,189.1,95.0,8.51,8.0,2.0,2.16, no,0,2.0, False.
4588,81.0,102.4,102.0,17.41,225.3,104.0,19.15,182.3,97.0,8.2,7.1,5.0,1.92, yes,43,2.0, False.
4589,33.0,200.5,117.0,34.09,159.9,111.0,13.59,196.2,84.0,8.83,16.3,6.0,4.4, no,0,3.0, False.
4590,77.0,192.2,101.0,32.67,165.4,84.0,14.06,230.2,129.0,10.36,8.0,6.0,2.16, yes,32,1.0, False.
4591,87.0,202.7,124.0,34.46,248.9,98.0,21.16,184.7,50.0,8.31,14.7,6.0,3.97, yes,28,1.0, False.
4592,72.0,84.3,116.0,14.33,267.2,127.0,22.71,167.7,75.0,7.55,8.3,6.0,2.24, yes,38,4.0, True.
4593,45.0,168.0,127.0,28.56,155.5,76.0,13.22,152.7,127.0,6.87,11.8,5.0,3.19, yes,18,0.0, False.
4594,41.0,278.1,86.0,47.28,268.1,103.0,22.79,241.5,77.0,10.87,11.3,4.0,3.05, yes,31,0.0, False.
4595,122.0,128.3,89.0,21.81,237.7,62.0,20.2,166.6,128.0,7.5,11.2,5.0,3.02, no,0,1.0, False.
4596,92.0,227.8,107.0,38.73,156.4,70.0,13.29,259.7,72.0,11.69,12.4,3.0,3.35, yes,21,0.0, False.
4597,65.0,54.8,74.0,9.32,239.8,93.0,20.38,214.4,91.0,9.65,13.4,5.0,3.62, no,0,1.0, True.
4598,57.0,140.2,102.0,23.83,170.1,107.0,14.46,143.7,102.0,6.47,14.0,1.0,3.78, yes,24,1.0, False.
4599,127.0,271.2,110.0,46.1,213.5,80.0,18.15,201.8,102.0,9.08,13.2,4.0,3.56, no,0,0.0, True.
4600,121.0,180.0,116.0,30.6,196.4,112.0,16.69,280.3,95.0,12.61,10.1,5.0,2.73, no,0,2.0, False.
4601,117.0,189.8,122.0,32.27,235.6,94.0,20.03,270.8,120.0,12.19,12.7,2.0,3.43, no,0,1.0, False.
4602,37.0,257.3,117.0,43.74,134.5,92.0,11.43,306.2,102.0,13.78,8.2,5.0,2.21, no,0,3.0, False.
4603,162.0,103.3,93.0,17.56,210.6,87.0,17.9,187.2,118.0,8.42,11.4,6.0,3.08, no,0,1.0, False.
4604,193.0,208.1,115.0,35.38,178.0,104.0,15.13,195.9,95.0,8.82,12.4,9.0,3.35, no,0,3.0, False.
4605,80.0,195.1,65.0,33.17,214.0,80.0,18.19,124.4,96.0,5.6,9.2,6.0,2.48, no,0,2.0, False.
4606,176.0,162.6,97.0,27.64,227.8,107.0,19.36,218.8,92.0,9.85,11.3,4.0,3.05, no,0,1.0, False.
4607,76.0,168.4,74.0,28.63,161.0,83.0,13.69,147.4,117.0,6.63,8.0,4.0,2.16, no,0,1.0, False.
4608,89.0,197.8,84.0,33.63,223.2,117.0,18.97,201.7,132.0,9.08,5.7,4.0,1.54, yes,24,1.0, False.
4609,128.0,212.4,118.0,36.11,148.6,108.0,12.63,214.8,98.0,9.67,9.8,5.0,2.65, no,0,1.0, False.
4610,138.0,63.7,114.0,10.83,212.2,132.0,18.04,247.6,114.0,11.14,8.8,4.0,2.38, no,0,0.0, False.
4611,90.0,193.8,90.0,32.95,206.6,98.0,17.56,153.3,120.0,6.9,10.1,9.0,2.73, no,0,3.0, False.
4612,57.0,144.0,81.0,24.48,187.2,112.0,15.91,158.6,122.0,7.14,8.5,6.0,2.3, yes,25,3.0, False.
4613,177.0,189.0,91.0,32.13,303.1,96.0,25.76,163.6,116.0,7.36,15.7,1.0,4.24, yes,29,3.0, False.
4614,67.0,127.5,126.0,21.68,296.1,129.0,25.17,200.9,91.0,9.04,13.0,3.0,3.51, yes,33,1.0, False.
4615,98.0,168.9,98.0,28.71,226.3,117.0,19.24,165.5,96.0,7.45,14.3,3.0,3.86, yes,23,0.0, False.
4616,140.0,204.7,100.0,34.8,126.8,107.0,10.78,202.8,115.0,9.13,12.1,4.0,3.27, no,0,2.0, False.
4617,43.0,203.5,125.0,34.6,116.4,92.0,9.89,184.4,118.0,8.3,13.6,5.0,3.67, no,0,1.0, False.
4618,133.0,226.8,87.0,38.56,127.9,93.0,10.87,160.1,89.0,7.2,9.2,3.0,2.48, no,0,0.0, False.
4619,166.0,152.1,114.0,25.86,89.3,67.0,7.59,194.6,111.0,8.76,7.5,6.0,2.03, yes,26,0.0, False.
4620,86.0,139.1,95.0,23.65,146.2,82.0,12.43,186.8,120.0,8.41,11.8,5.0,3.19, yes,0,2.0, False.
4621,117.0,150.5,121.0,25.59,345.1,132.0,29.33,183.9,97.0,8.28,8.3,2.0,2.24, no,0,0.0, False.
4622,86.0,231.9,73.0,39.42,165.9,123.0,14.1,225.7,86.0,10.16,11.5,3.0,3.11, no,0,3.0, False.
4623,74.0,207.1,79.0,35.21,182.0,100.0,15.47,233.7,73.0,10.52,7.4,8.0,2.0, no,0,1.0, False.
4624,178.0,225.4,104.0,38.32,110.7,90.0,9.41,134.1,109.0,6.03,15.3,5.0,4.13, no,0,2.0, True.
4625,95.0,116.4,115.0,19.79,283.7,123.0,24.11,285.2,103.0,12.83,12.8,4.0,3.46, yes,45,1.0, False.
4626,85.0,195.7,104.0,33.27,182.9,121.0,15.55,324.7,110.0,14.61,8.6,9.0,2.32, no,0,0.0, False.
4627,81.0,79.4,99.0,13.5,144.7,90.0,12.3,204.7,114.0,9.21,9.1,5.0,2.46, no,0,0.0, False.
4628,41.0,102.9,114.0,17.49,107.9,119.0,9.17,277.6,99.0,12.49,11.0,4.0,2.97, no,0,6.0, True.
4629,217.0,99.7,74.0,16.95,183.1,97.0,15.56,220.3,73.0,9.91,14.4,4.0,3.89, no,0,0.0, False.
4630,79.0,213.4,107.0,36.28,176.2,82.0,14.98,180.1,125.0,8.1,7.9,4.0,2.13, no,0,0.0, False.
4631,15.0,185.1,103.0,31.47,193.8,148.0,16.47,305.2,79.0,13.73,13.2,6.0,3.56, no,0,5.0, False.
4632,96.0,166.5,101.0,28.31,78.3,108.0,6.66,221.9,112.0,9.99,11.5,10.0,3.11, no,0,3.0, False.
4633,140.0,220.1,100.0,37.42,182.2,112.0,15.49,250.3,98.0,11.26,11.6,8.0,3.13, no,0,1.0, False.
4634,102.0,78.4,117.0,13.33,214.7,113.0,18.25,119.5,75.0,5.38,7.2,5.0,1.94, no,0,0.0, False.
4635,67.0,102.8,93.0,17.48,137.8,91.0,11.71,158.9,110.0,7.15,8.9,5.0,2.4, no,0,1.0, False.
4636,136.0,160.3,115.0,27.25,273.2,88.0,23.22,203.2,89.0,9.14,11.7,2.0,3.16, yes,22,0.0, True.
4637,105.0,181.3,134.0,30.82,136.0,84.0,11.56,271.2,122.0,12.2,10.3,3.0,2.78, no,0,1.0, False.
4638,38.0,281.1,113.0,47.79,236.1,82.0,20.07,230.1,60.0,10.35,10.9,3.0,2.94, no,0,1.0, True.
4639,91.0,172.5,56.0,29.33,276.5,70.0,23.5,180.9,90.0,8.14,6.9,2.0,1.86, no,0,3.0, False.
4640,110.0,251.3,91.0,42.72,207.2,95.0,17.61,249.0,70.0,11.21,12.9,2.0,3.48, no,0,1.0, True.
4641,74.0,141.9,103.0,24.12,201.0,110.0,17.09,211.2,117.0,9.5,10.9,11.0,2.94, no,0,1.0, False.
4642,79.0,148.0,96.0,25.16,149.6,128.0,12.72,220.3,99.0,9.91,9.7,5.0,2.62, yes,30,3.0, False.
4643,114.0,200.7,72.0,34.12,271.2,79.0,23.05,188.2,97.0,8.47,13.4,7.0,3.62, no,0,2.0, True.
4644,44.0,238.3,83.0,40.51,193.7,112.0,16.46,167.7,79.0,7.55,9.4,6.0,2.54, no,0,5.0, False.
4645,107.0,220.1,103.0,37.42,200.4,94.0,17.03,272.6,147.0,12.27,7.4,5.0,2.0, no,0,2.0, False.
4646,104.0,124.7,99.0,21.2,188.3,108.0,16.01,208.6,95.0,9.39,8.0,3.0,2.16, yes,15,0.0, False.
4647,98.0,147.0,101.0,24.99,202.5,89.0,17.21,250.8,97.0,11.29,9.2,3.0,2.48, no,0,1.0, False.
4648,60.0,194.2,107.0,33.01,174.0,107.0,14.79,89.3,83.0,4.02,11.2,2.0,3.02, no,0,2.0, False.
4649,138.0,214.9,91.0,36.53,288.7,97.0,24.54,262.7,64.0,11.82,8.1,2.0,2.19, yes,33,0.0, False.
4650,89.0,269.8,94.0,45.87,227.0,125.0,19.3,212.2,135.0,9.55,4.7,6.0,1.27, no,0,1.0, True.
4651,22.0,151.2,147.0,25.7,203.2,135.0,17.27,296.1,98.0,13.32,11.1,2.0,3.0, yes,29,2.0, False.
4652,69.0,111.3,110.0,18.92,226.8,107.0,19.28,187.6,66.0,8.44,10.2,12.0,2.75, no,0,1.0, False.
4653,106.0,273.8,120.0,46.55,149.3,104.0,12.69,193.9,127.0,8.73,11.2,3.0,3.02, no,0,0.0, False.
4654,104.0,142.6,88.0,24.24,85.4,96.0,7.26,246.4,80.0,11.09,14.0,4.0,3.78, no,0,1.0, False.
4655,174.0,178.0,49.0,30.26,141.5,83.0,12.03,265.1,114.0,11.93,6.2,5.0,1.67, no,0,3.0, False.
4656,127.0,180.5,94.0,30.69,241.9,107.0,20.56,225.4,113.0,10.14,7.4,2.0,2.0, yes,33,1.0, False.
4657,2.0,141.7,125.0,24.09,160.7,136.0,13.66,170.3,81.0,7.66,9.3,2.0,2.51, yes,27,1.0, False.
4658,91.0,289.3,73.0,49.18,179.8,86.0,15.28,186.7,94.0,8.4,6.4,7.0,1.73, no,0,1.0, True.
4659,34.0,193.4,91.0,32.88,198.3,94.0,16.86,257.2,94.0,11.57,9.5,5.0,2.57, yes,26,2.0, False.
4660,111.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,4.5,11.3,4.0,3.05, no,0,1.0, False.
4661,110.0,144.1,87.0,24.5,229.8,88.0,19.53,174.7,90.0,7.86,12.4,4.0,3.35, yes,30,2.0, False.
4662,65.0,180.3,84.0,30.65,199.9,129.0,16.99,280.1,62.0,12.6,12.1,1.0,3.27, no,0,3.0, False.
4663,51.0,179.2,76.0,30.46,253.3,64.0,21.53,196.5,108.0,8.84,15.1,3.0,4.08, yes,24,1.0, False.
4664,64.0,50.6,91.0,8.6,308.9,78.0,26.26,255.4,114.0,11.49,13.7,5.0,3.7, no,0,2.0, False.
4665,117.0,223.7,73.0,38.03,205.2,69.0,17.44,282.9,51.0,12.73,11.1,1.0,3.0, no,0,2.0, False.
4666,38.0,220.5,110.0,37.49,180.8,114.0,15.37,156.5,102.0,7.04,5.6,7.0,1.51, no,0,1.0, False.
4667,112.0,217.6,110.0,36.99,195.7,105.0,16.63,178.8,106.0,8.05,10.4,8.0,2.81, no,0,2.0, False.
4668,48.0,138.3,81.0,23.51,187.6,74.0,15.95,158.0,113.0,7.11,11.6,1.0,3.13, yes,37,2.0, False.
4669,105.0,160.3,86.0,27.25,195.2,80.0,16.59,163.3,109.0,7.35,12.7,3.0,3.43, no,0,2.0, False.
4670,140.0,191.8,67.0,32.61,261.1,52.0,22.19,252.7,112.0,11.37,10.8,3.0,2.92, no,0,6.0, False.
4671,67.0,166.6,102.0,28.32,226.3,110.0,19.24,147.2,121.0,6.62,9.1,6.0,2.46, no,0,3.0, False.
4672,43.0,207.0,109.0,35.19,181.7,100.0,15.44,148.7,111.0,6.69,5.7,6.0,1.54, yes,24,1.0, False.
4673,185.0,103.9,112.0,17.66,230.0,111.0,19.55,155.7,119.0,7.01,8.5,5.0,2.3, yes,18,0.0, False.
4674,99.0,214.9,103.0,36.53,218.4,121.0,18.56,272.6,110.0,12.27,9.6,3.0,2.59, no,0,2.0, False.
4675,52.0,165.9,122.0,28.2,212.2,107.0,18.04,202.1,94.0,9.09,8.3,3.0,2.24, no,0,1.0, False.
4676,200.0,92.2,95.0,15.67,200.0,101.0,17.0,119.1,99.0,5.36,5.7,1.0,1.54, yes,29,1.0, True.
4677,82.0,182.3,106.0,30.99,259.9,102.0,22.09,150.5,98.0,6.77,10.9,6.0,2.94, no,0,1.0, False.
4678,143.0,211.4,94.0,35.94,184.5,89.0,15.68,243.2,108.0,10.94,5.5,5.0,1.49, no,0,1.0, True.
4679,71.0,151.2,118.0,25.7,228.0,82.0,19.38,169.8,113.0,7.64,5.6,17.0,1.51, yes,27,0.0, False.
4680,124.0,178.8,64.0,30.4,226.0,118.0,19.21,240.5,89.0,10.82,5.5,4.0,1.49, no,0,2.0, False.
4681,172.0,136.0,90.0,23.12,184.0,89.0,15.64,137.5,48.0,6.19,5.5,3.0,1.49, no,0,0.0, False.
4682,97.0,87.1,110.0,14.81,202.1,110.0,17.18,137.9,89.0,6.21,14.4,4.0,3.89, no,0,2.0, False.
4683,120.0,169.0,87.0,28.73,111.1,93.0,9.44,118.7,102.0,5.34,12.2,3.0,3.29, no,0,3.0, False.
4684,83.0,196.7,117.0,33.44,272.0,89.0,23.12,199.9,62.0,9.0,10.1,11.0,2.73, no,0,3.0, False.
4685,92.0,114.6,94.0,19.48,209.0,78.0,17.77,209.7,97.0,9.44,8.3,5.0,2.24, no,0,2.0, False.
4686,130.0,204.5,88.0,34.77,178.4,85.0,15.16,229.6,78.0,10.33,12.6,8.0,3.4, no,0,0.0, False.
4687,97.0,272.8,60.0,46.38,216.5,113.0,18.4,245.1,67.0,11.03,6.1,8.0,1.65, no,0,5.0, True.
4688,53.0,174.8,110.0,29.72,191.4,104.0,16.27,119.5,103.0,5.38,12.0,2.0,3.24, yes,22,3.0, False.
4689,87.0,128.9,71.0,21.91,281.9,91.0,23.96,209.1,100.0,9.41,9.9,4.0,2.67, no,0,0.0, False.
4690,138.0,54.8,123.0,9.32,147.5,76.0,12.54,173.6,119.0,7.81,11.5,1.0,3.11, no,0,1.0, False.
4691,136.0,259.0,105.0,44.03,166.9,125.0,14.19,255.1,107.0,11.48,11.1,3.0,3.0, no,0,3.0, False.
4692,98.0,182.6,76.0,31.04,145.2,75.0,12.34,162.6,127.0,7.32,12.0,1.0,3.24, no,0,6.0, True.
4693,109.0,123.0,111.0,20.91,237.2,103.0,20.16,258.8,91.0,11.65,9.3,12.0,2.51, no,0,1.0, False.
4694,84.0,169.9,96.0,28.88,190.3,103.0,16.18,188.0,82.0,8.46,8.6,2.0,2.32, no,0,2.0, False.
4695,157.0,201.4,85.0,34.24,101.3,60.0,8.61,258.5,113.0,11.63,11.9,5.0,3.21, yes,27,2.0, False.
4696,74.0,124.2,146.0,21.11,266.2,84.0,22.63,156.7,108.0,7.05,11.5,6.0,3.11, yes,24,3.0, False.
4697,66.0,128.2,109.0,21.79,274.5,112.0,23.33,211.0,90.0,9.49,8.1,4.0,2.19, no,0,0.0, False.
4698,142.0,214.3,126.0,36.43,250.1,102.0,21.26,189.7,116.0,8.54,10.6,4.0,2.86, yes,20,4.0, False.
4699,136.0,243.3,107.0,41.36,226.8,111.0,19.28,138.5,117.0,6.23,11.0,4.0,2.97, yes,24,4.0, False.
4700,75.0,200.7,107.0,34.12,212.5,109.0,18.06,204.0,136.0,9.18,12.9,3.0,3.48, yes,17,4.0, False.
4701,59.0,231.4,93.0,39.34,168.0,92.0,14.28,257.2,124.0,11.57,11.4,5.0,3.08, no,0,2.0, False.
4702,45.0,235.0,85.0,39.95,240.5,101.0,20.44,147.1,88.0,6.62,7.7,3.0,2.08, yes,32,2.0, False.
4703,48.0,237.5,117.0,40.38,211.1,114.0,17.94,163.9,114.0,7.38,9.7,3.0,2.62, no,0,1.0, False.
4704,16.0,228.3,80.0,38.81,130.9,75.0,11.13,156.7,98.0,7.05,8.4,9.0,2.27, no,0,1.0, False.
4705,140.0,160.5,123.0,27.29,185.9,110.0,15.8,150.4,94.0,6.77,10.7,5.0,2.89, no,0,1.0, False.
4706,108.0,185.6,125.0,31.55,224.6,125.0,19.09,284.7,87.0,12.81,6.9,3.0,1.86, yes,48,1.0, False.
4707,53.0,214.3,138.0,36.43,232.2,99.0,19.74,0.0,0.0,0.0,8.3,5.0,2.24, no,0,1.0, False.
4708,91.0,240.8,105.0,40.94,192.8,93.0,16.39,253.4,69.0,11.4,7.6,3.0,2.05, no,0,4.0, False.
4709,105.0,104.2,75.0,17.71,272.9,91.0,23.2,187.2,107.0,8.42,9.2,2.0,2.48, no,0,1.0, False.
4710,122.0,273.8,94.0,46.55,237.1,131.0,20.15,295.9,89.0,13.32,10.4,2.0,2.81, no,0,3.0, True.
4711,26.0,194.4,105.0,33.05,238.3,100.0,20.26,239.1,129.0,10.76,9.6,5.0,2.59, no,0,0.0, False.
4712,129.0,130.2,94.0,22.13,195.2,126.0,16.59,195.5,68.0,8.8,7.6,5.0,2.05, no,0,2.0, False.
4713,118.0,123.7,114.0,21.03,133.2,137.0,11.32,191.8,102.0,8.63,7.9,3.0,2.13, yes,52,0.0, False.
4714,152.0,142.8,106.0,24.28,230.5,87.0,19.59,212.8,74.0,9.58,7.2,8.0,1.94, no,0,0.0, False.
4715,51.0,206.1,134.0,35.04,179.6,84.0,15.27,332.2,90.0,14.95,10.2,2.0,2.75, yes,32,3.0, False.
4716,57.0,182.4,92.0,31.01,214.7,104.0,18.25,174.4,110.0,7.85,10.1,2.0,2.73, yes,25,1.0, False.
4717,60.0,179.9,100.0,30.58,245.1,71.0,20.83,225.7,114.0,10.16,11.4,4.0,3.08, yes,43,2.0, False.
4718,103.0,228.4,103.0,38.83,97.3,129.0,8.27,199.9,67.0,9.0,9.4,7.0,2.54, no,0,3.0, False.
4719,57.0,202.0,100.0,34.34,168.9,90.0,14.36,231.8,119.0,10.43,3.4,4.0,0.92, no,0,1.0, False.
4720,84.0,148.8,89.0,25.3,189.8,93.0,16.13,147.6,73.0,6.64,6.3,2.0,1.7, no,0,1.0, False.
4721,166.0,191.3,120.0,32.52,167.3,88.0,14.22,162.9,110.0,7.33,10.2,2.0,2.75, no,0,2.0, True.
4722,130.0,159.9,70.0,27.18,236.8,127.0,20.13,227.9,95.0,10.26,9.0,1.0,2.43, no,0,1.0, False.
4723,116.0,191.7,97.0,32.59,176.2,127.0,14.98,103.9,96.0,4.68,4.9,4.0,1.32, no,0,2.0, False.
4724,51.0,86.4,102.0,14.69,202.1,113.0,17.18,113.0,84.0,5.09,11.9,6.0,3.21, no,0,2.0, False.
4725,161.0,151.2,89.0,25.7,228.4,117.0,19.41,169.3,107.0,7.62,9.3,2.0,2.51, no,0,2.0, False.
4726,39.0,196.2,105.0,33.35,306.8,111.0,26.08,201.5,110.0,9.07,6.9,11.0,1.86, no,0,0.0, False.
4727,130.0,182.1,136.0,30.96,204.2,99.0,17.36,355.1,135.0,15.98,12.0,7.0,3.24, no,0,2.0, False.
4728,42.0,155.1,110.0,26.37,160.8,109.0,13.67,237.4,115.0,10.68,11.3,2.0,3.05, no,0,3.0, False.
4729,97.0,125.9,90.0,21.4,123.4,91.0,10.49,230.0,71.0,10.35,7.3,7.0,1.97, yes,27,0.0, False.
4730,127.0,136.1,146.0,23.14,302.6,105.0,25.72,163.1,116.0,7.34,18.5,2.0,5.0, yes,29,2.0, False.
4731,34.0,284.3,115.0,48.33,204.8,125.0,17.41,143.0,83.0,6.44,3.5,4.0,0.95, yes,33,0.0, False.
4732,116.0,199.7,76.0,33.95,98.5,104.0,8.37,220.1,108.0,9.9,13.7,6.0,3.7, no,0,1.0, False.
4733,158.0,98.2,87.0,16.69,198.3,71.0,16.86,246.0,99.0,11.07,13.0,5.0,3.51, no,0,2.0, False.
4734,86.0,247.6,65.0,42.09,255.7,104.0,21.73,150.0,138.0,6.75,7.3,5.0,1.97, yes,23,3.0, False.
4735,21.0,254.3,87.0,43.23,215.5,95.0,18.32,236.3,98.0,10.63,11.6,5.0,3.13, no,0,1.0, True.
4736,78.0,241.3,113.0,41.02,146.6,97.0,12.46,129.0,131.0,5.81,11.8,6.0,3.19, no,0,3.0, False.
4737,137.0,111.8,106.0,19.01,281.9,89.0,23.96,233.0,93.0,10.49,11.5,4.0,3.11, no,0,4.0, True.
4738,84.0,163.7,123.0,27.83,175.0,93.0,14.88,194.0,115.0,8.73,8.0,5.0,2.16, no,0,1.0, False.
4739,132.0,164.0,112.0,27.88,243.6,80.0,20.71,155.5,122.0,7.0,10.2,4.0,2.75, no,0,1.0, False.
4740,126.0,97.0,96.0,16.49,213.1,79.0,18.11,322.2,79.0,14.5,10.8,3.0,2.92, no,0,5.0, True.
4741,83.0,195.2,101.0,33.18,188.7,38.0,16.04,270.0,91.0,12.15,11.4,3.0,3.08, no,0,0.0, False.
4742,49.0,157.6,101.0,26.79,256.4,69.0,21.79,260.8,107.0,11.74,9.8,4.0,2.65, no,0,1.0, False.
4743,148.0,168.7,125.0,28.68,208.5,79.0,17.72,184.1,86.0,8.28,6.8,6.0,1.84, no,0,2.0, False.
4744,43.0,253.6,110.0,43.11,253.3,92.0,21.53,161.3,103.0,7.26,10.2,3.0,2.75, no,0,3.0, True.
4745,78.0,199.0,96.0,33.83,75.5,93.0,6.42,180.2,78.0,8.11,7.5,7.0,2.03, yes,38,1.0, False.
4746,65.0,182.5,58.0,31.03,201.9,93.0,17.16,189.1,97.0,8.51,8.6,5.0,2.32, no,0,1.0, False.
4747,79.0,81.2,91.0,13.8,215.7,126.0,18.33,245.9,85.0,11.07,10.9,4.0,2.94, no,0,1.0, False.
4748,76.0,179.1,110.0,30.45,157.2,81.0,13.36,240.0,109.0,10.8,6.5,3.0,1.76, no,0,0.0, False.
4749,124.0,182.7,98.0,31.06,197.2,93.0,16.76,220.6,105.0,9.93,8.1,4.0,2.19, no,0,1.0, False.
4750,98.0,207.0,94.0,35.19,256.3,64.0,21.79,137.6,60.0,6.19,10.4,4.0,2.81, no,0,2.0, False.
4751,142.0,243.4,76.0,41.38,161.4,102.0,13.72,120.5,105.0,5.42,10.0,5.0,2.7, no,0,4.0, False.
4752,146.0,157.4,89.0,26.76,196.0,117.0,16.66,147.7,150.0,6.65,10.8,4.0,2.92, no,0,0.0, False.
4753,84.0,233.9,76.0,39.76,153.2,96.0,13.02,228.0,82.0,10.26,12.8,5.0,3.46, no,0,3.0, False.
4754,200.0,195.4,71.0,33.22,249.4,96.0,21.2,233.1,132.0,10.49,12.9,2.0,3.48, no,0,3.0, False.
4755,17.0,180.4,121.0,30.67,228.5,111.0,19.42,199.5,99.0,8.98,14.8,5.0,4.0, no,0,0.0, False.
4756,84.0,172.3,92.0,1013.124,224.2,96.0,19.06,223.4,100.0,10.05,9.7,1.0,2.62, no,0,2.0, False.
4757,67.0,144.7,91.0,24.6,219.6,106.0,18.67,233.5,98.0,10.51,12.6,8.0,3.4, no,0,1.0, False.
4758,125.0,143.6,119.0,24.41,238.5,119.0,20.27,173.6,89.0,7.81,10.9,4.0,2.94, no,0,2.0, False.
4759,61.0,88.1,60.0,14.98,129.7,108.0,11.02,169.0,87.0,7.61,13.3,4.0,3.59, no,0,2.0, False.
4760,103.0,254.1,75.0,43.2,200.4,116.0,17.03,185.9,109.0,8.37,6.6,2.0,1.78, yes,30,2.0, False.
4761,20.0,131.5,64.0,22.36,161.8,124.0,13.75,158.6,106.0,7.14,14.8,5.0,4.0, no,0,0.0, False.
4762,115.0,156.8,104.0,26.66,264.7,84.0,22.5,249.0,112.0,11.21,7.4,8.0,2.0, no,0,0.0, False.
4763,139.0,196.9,58.0,33.47,137.1,91.0,11.65,216.6,101.0,9.75,9.8,3.0,2.65, no,0,1.0, False.
4764,96.0,178.0,140.0,30.26,294.6,125.0,25.04,242.2,91.0,10.9,12.0,6.0,3.24, no,0,2.0, False.
